state_name,county_name,total_2012,dem_2012,pct_dem_2012,gop_2012,pct_gop_2012,oth_2012,pct_oth_2012,total_2016,dem_2016,pct_dem_2016,gop_2016,pct_gop_2016,oth_2016,pct_oth_2016,trump_county
wisconsin,Richland County,8636,4964,57.48,3575,41.40,97,1.12,7962,3577,44.93,4021,50.50,364,4.57,Trump Won
minnesota,Big Stone County,2783,1345,48.33,1385,49.77,53,1.90,2729,921,33.75,1607,58.89,201,7.37,Trump Won
missouri,Howell County,16341,4393,26.88,11541,70.63,407,2.49,17415,2880,16.54,13888,79.75,647,3.72,Trump Won
ohio,Seneca County,24633,10962,44.50,13025,52.88,646,2.62,23481,7237,30.82,14559,62.00,1685,7.18,Trump Won
illinois,Warren County,7476,3893,52.07,3460,46.28,123,1.65,7700,2983,38.74,4267,55.42,450,5.84,Trump Won
new york,Wyoming County,15230,5224,34.30,9726,63.86,280,1.84,16280,3585,22.02,11884,73.00,811,4.98,Trump Won
iowa,Hardin County,8775,4021,45.82,4647,52.96,107,1.22,8423,2774,32.93,5231,62.10,418,4.96,Trump Won
missouri,Clinton County,9830,3685,37.49,5904,60.06,241,2.45,10197,2572,25.22,7058,69.22,567,5.56,Trump Won
florida,Hernando County,83593,37791,45.21,44906,53.72,896,1.07,93878,31818,33.89,59029,62.88,3031,3.23,Trump Won
indiana,Union County,3099,1018,32.85,2022,65.25,59,1.90,3286,715,21.76,2445,74.41,126,3.83,Trump Won
oregon,Wheeler County,841,262,31.15,542,64.45,37,4.40,792,153,19.32,583,73.61,56,7.07,Trump Won
missouri,Grundy County,4374,1212,27.71,3030,69.27,132,3.02,4413,780,17.68,3462,78.45,171,3.87,Trump Won
kentucky,Ballard County,3895,1189,30.53,2647,67.96,59,1.51,4097,816,19.92,3161,77.15,120,2.93,Trump Won
indiana,Madison County,52340,24404,46.63,26755,51.12,1181,2.26,53660,18595,34.65,32376,60.34,2689,5.01,Trump Won
arkansas,Randolph County,5948,2040,34.30,3699,62.19,209,3.51,6313,1425,22.57,4508,71.41,380,6.02,Trump Won
colorado,Crowley County,1502,535,35.62,924,61.52,43,2.86,1511,336,22.24,1069,70.75,106,7.02,Trump Won
NA,Galax City,2273,900,39.60,1332,58.60,41,1.80,2363,680,28.78,1603,67.84,80,3.39,Trump Won
missouri,Laclede County,15361,4093,26.65,10934,71.18,334,2.17,15959,2543,15.93,12834,80.42,582,3.65,Trump Won
illinois,Moultrie County,6052,2142,35.39,3781,62.48,129,2.13,6209,1476,23.77,4453,71.72,280,4.51,Trump Won
virginia,Lee County,9588,2593,27.04,6845,71.39,150,1.56,9353,1627,17.40,7542,80.64,184,1.97,Trump Won
pennsylvania,Bradford County,22501,8291,36.85,13827,61.45,383,1.70,25399,6263,24.66,17957,70.70,1179,4.64,Trump Won
iowa,Franklin County,5133,2256,43.95,2818,54.90,59,1.15,4915,1490,30.32,3153,64.15,272,5.53,Trump Won
west virginia,Nicholas County,8676,2635,30.37,5823,67.12,218,2.51,9385,1821,19.40,7169,76.39,395,4.21,Trump Won
tennessee,Henry County,12731,4337,34.07,8187,64.31,207,1.63,12887,3061,23.75,9483,73.59,343,2.66,Trump Won
indiana,Spencer County,9725,4026,41.40,5515,56.71,184,1.89,9959,2861,28.73,6572,65.99,526,5.28,Trump Won
south dakota,Lyman County,1569,605,38.56,933,59.46,31,1.98,1421,369,25.97,977,68.75,75,5.28,Trump Won
new york,Montgomery County,16784,7881,46.96,8622,51.37,281,1.67,17438,5961,34.18,10579,60.67,898,5.15,Trump Won
minnesota,Norman County,3199,1730,54.08,1384,43.26,85,2.66,3232,1264,39.11,1699,52.57,269,8.32,Trump Won
south dakota,Hand County,1848,575,31.11,1242,67.21,31,1.68,1818,334,18.37,1391,76.51,93,5.12,Trump Won
kentucky,Ohio County,9646,2987,30.97,6470,67.07,189,1.96,10398,2080,20.00,7942,76.38,376,3.62,Trump Won
minnesota,Carlton County,18356,11389,62.05,6586,35.88,381,2.08,18059,8460,46.85,8160,45.19,1439,7.97,Clinton Won
michigan,Alcona County,6086,2462,40.45,3571,58.68,53,0.87,6179,1732,28.03,4201,67.99,246,3.98,Trump Won
illinois,Jefferson County,16303,6080,37.29,9805,60.14,418,2.56,16818,4408,26.21,11681,69.46,729,4.33,Trump Won
south dakota,Mellette County,769,375,48.76,381,49.54,13,1.69,683,238,34.85,402,58.86,43,6.30,Trump Won
ohio,Logan County,20535,6789,33.06,13323,64.88,423,2.06,21007,4537,21.60,15586,74.19,884,4.21,Trump Won
kentucky,Boyd County,19040,7776,40.84,10883,57.16,381,2.00,20443,6021,29.45,13591,66.48,831,4.06,Trump Won
montana,Valley County,3860,1386,35.91,2337,60.54,137,3.55,3860,886,22.95,2697,69.87,277,7.18,Trump Won
virginia,Bland County,2937,735,25.03,2144,73.00,58,1.97,3124,453,14.50,2572,82.33,99,3.17,Trump Won
indiana,Jefferson County,13120,5728,43.66,7096,54.09,296,2.26,13461,4325,32.13,8538,63.43,598,4.44,Trump Won
ohio,Fulton County,20757,8790,42.35,11521,55.50,446,2.15,20693,5981,28.90,13419,64.85,1293,6.25,Trump Won
pennsylvania,Cambria County,57718,23181,40.16,33464,57.98,1073,1.86,60167,17798,29.58,40510,67.33,1859,3.09,Trump Won
tennessee,Sequatchie County,5141,1488,28.94,3541,68.88,112,2.18,5667,1051,18.55,4434,78.24,182,3.21,Trump Won
illinois,Edwards County,3225,754,23.38,2402,74.48,69,2.14,3312,432,13.04,2777,83.85,103,3.11,Trump Won
pennsylvania,Susquehanna County,17930,6891,38.43,10735,59.87,304,1.70,19200,5065,26.38,13295,69.24,840,4.38,Trump Won
missouri,Maries County,4538,1299,28.62,3165,69.74,74,1.63,4498,794,17.65,3559,79.12,145,3.22,Trump Won
illinois,Shelby County,10383,3336,32.13,6837,65.85,210,2.02,10912,2279,20.89,8209,75.23,424,3.89,Trump Won
kentucky,Henry County,6584,2529,38.41,3940,59.84,115,1.75,7142,1828,25.60,4944,69.22,370,5.18,Trump Won
minnesota,Grant County,3471,1647,47.45,1748,50.36,76,2.19,3453,1104,31.97,2063,59.75,286,8.28,Trump Won
montana,Treasure County,453,114,25.17,317,69.98,22,4.86,441,59,13.38,350,79.37,32,7.26,Trump Won
illinois,Putnam County,3132,1558,49.74,1500,47.89,74,2.36,3076,1143,37.16,1762,57.28,171,5.56,Trump Won
minnesota,Le Sueur County,14730,6753,45.85,7714,52.37,263,1.79,14867,4623,31.10,9182,61.76,1062,7.14,Trump Won
michigan,Monroe County,72682,36310,49.96,35593,48.97,779,1.07,74101,26859,36.25,43255,58.37,3987,5.38,Trump Won
michigan,Osceola County,10265,3981,38.78,6140,59.81,144,1.40,10597,2705,25.53,7336,69.23,556,5.25,Trump Won
south dakota,Edmunds County,1936,622,32.13,1264,65.29,50,2.58,1918,380,19.81,1433,74.71,105,5.47,Trump Won
michigan,Hillsdale County,19081,7106,37.24,11727,61.46,248,1.30,19880,4799,24.14,14094,70.90,987,4.96,Trump Won
wisconsin,Kewaunee County,11018,5151,46.75,5746,52.15,121,1.10,10742,3623,33.73,6616,61.59,503,4.68,Trump Won
missouri,Ray County,10346,4264,41.21,5805,56.11,277,2.68,10835,3088,28.50,7103,65.56,644,5.94,Trump Won
north carolina,Graham County,3910,1115,28.52,2743,70.15,52,1.33,4094,761,18.59,3260,79.63,73,1.78,Trump Won
pennsylvania,Clearfield County,31894,11093,34.78,20303,63.66,498,1.56,32692,7700,23.55,23909,73.13,1083,3.31,Trump Won
wisconsin,Burnett County,8634,3981,46.11,4541,52.59,112,1.30,8719,2948,33.81,5412,62.07,359,4.12,Trump Won
montana,Rosebud County,3610,1478,40.94,2035,56.37,97,2.69,3357,969,28.87,2211,65.86,177,5.27,Trump Won
wisconsin,Ashland County,8342,5387,64.58,2816,33.76,139,1.67,7926,4136,52.18,3428,43.25,362,4.57,Clinton Won
alabama,Franklin County,10859,3171,29.20,7567,69.68,121,1.11,11955,2197,18.38,9466,79.18,292,2.44,Trump Won
south dakota,Marshall County,1987,1061,53.40,889,44.74,37,1.86,1947,754,38.73,1056,54.24,137,7.04,Trump Won
michigan,Gogebic County,7576,4058,53.56,3444,45.46,74,0.98,7313,2925,40.00,4019,54.96,369,5.05,Trump Won
missouri,Harrison County,3695,984,26.63,2624,71.01,87,2.35,3682,574,15.59,2965,80.53,143,3.88,Trump Won
illinois,Bond County,7316,3016,41.22,4091,55.92,209,2.86,7462,2066,27.69,4884,65.45,512,6.86,Trump Won
wisconsin,Waushara County,12017,5330,44.35,6558,54.57,129,1.07,11961,3802,31.79,7669,64.12,490,4.10,Trump Won
north dakota,McLean County,4894,1660,33.92,3130,63.96,104,2.13,5206,1070,20.55,3827,73.51,309,5.94,Trump Won
kentucky,Powell County,4441,1620,36.48,2726,61.38,95,2.14,4952,1272,25.69,3513,70.94,167,3.37,Trump Won
kentucky,Union County,5975,1941,32.49,3952,66.14,82,1.37,6209,1331,21.44,4701,75.71,177,2.85,Trump Won
iowa,Guthrie County,5843,2565,43.90,3164,54.15,114,1.95,5654,1720,30.42,3603,63.72,331,5.85,Trump Won
minnesota,Waseca County,9706,4370,45.02,5116,52.71,220,2.27,9579,2838,29.63,5967,62.29,774,8.08,Trump Won
missouri,Lincoln County,22649,7733,34.14,14330,63.27,586,2.59,24857,5561,22.37,18111,72.86,1185,4.77,Trump Won
illinois,Whiteside County,21492,12393,57.66,8676,40.37,423,1.97,25210,11005,43.65,12597,49.97,1608,6.38,Trump Won
pennsylvania,Cameron County,1967,677,34.42,1264,64.26,26,1.32,2024,469,23.17,1495,73.86,60,2.96,Trump Won
indiana,Tipton County,7364,2432,33.03,4773,64.82,159,2.16,7510,1587,21.13,5589,74.42,334,4.45,Trump Won
missouri,Wright County,7956,1953,24.55,5831,73.29,172,2.16,8086,1166,14.42,6703,82.90,217,2.68,Trump Won
minnesota,Meeker County,12167,4969,40.84,6913,56.82,285,2.34,12198,3192,26.17,8103,66.43,903,7.40,Trump Won
west virginia,Pendleton County,3224,1067,33.10,2087,64.73,70,2.17,3212,726,22.60,2388,74.35,98,3.05,Trump Won
missouri,Stoddard County,12866,3153,24.51,9496,73.81,217,1.69,13278,1873,14.11,11077,83.42,328,2.47,Trump Won
missouri,Mercer County,1655,353,21.33,1255,75.83,47,2.84,1739,216,12.42,1486,85.45,37,2.13,Trump Won
kentucky,Edmonson County,4664,1374,29.46,3232,69.30,58,1.24,5239,979,18.69,4135,78.93,125,2.39,Trump Won
tennessee,Morgan County,6500,1722,26.49,4668,71.82,110,1.69,6664,1053,15.80,5429,81.47,182,2.73,Trump Won
kentucky,McLean County,4200,1432,34.10,2705,64.40,63,1.50,4565,988,21.64,3381,74.06,196,4.29,Trump Won
missouri,Caldwell County,4171,1313,31.48,2724,65.31,134,3.21,4309,837,19.42,3231,74.98,241,5.59,Trump Won
missouri,Gentry County,2997,937,31.26,1986,66.27,74,2.47,3033,605,19.95,2304,75.96,124,4.09,Trump Won
south dakota,Hamlin County,2793,921,32.98,1803,64.55,69,2.47,2762,555,20.09,2051,74.26,156,5.65,Trump Won
kentucky,Owen County,4555,1501,32.95,2971,65.23,83,1.82,4997,1062,21.25,3745,74.94,190,3.80,Trump Won
indiana,Owen County,8107,2823,34.82,5062,62.44,222,2.74,8520,1946,22.84,6151,72.19,423,4.96,Trump Won
minnesota,Pope County,6224,2981,47.90,3142,50.48,101,1.62,6294,2106,33.46,3793,60.26,395,6.28,Trump Won
north dakota,Burke County,1015,230,22.66,766,75.47,19,1.87,1031,118,11.45,879,85.26,34,3.30,Trump Won
north dakota,Eddy County,1147,484,42.20,631,55.01,32,2.79,1219,354,29.04,790,64.81,75,6.15,Trump Won
missouri,Jefferson County,97613,41570,42.59,53973,55.29,2070,2.12,105969,31546,29.77,68973,65.09,5450,5.14,Trump Won
west virginia,Jackson County,11465,3824,33.35,7360,64.20,281,2.45,12108,2648,21.87,8959,73.99,501,4.14,Trump Won
iowa,Henry County,9613,4451,46.30,5025,52.27,137,1.43,9286,2897,31.20,5764,62.07,625,6.73,Trump Won
iowa,Greene County,4804,2369,49.31,2373,49.40,62,1.29,4762,1688,35.45,2819,59.20,255,5.35,Trump Won
pennsylvania,Sullivan County,2934,1028,35.04,1859,63.36,47,1.60,3168,756,23.86,2318,73.17,94,2.97,Trump Won
michigan,Alpena County,14014,6549,46.73,7298,52.08,167,1.19,14688,4877,33.20,9090,61.89,721,4.91,Trump Won
kentucky,Webster County,5470,1765,32.27,3607,65.94,98,1.79,5804,1240,21.36,4397,75.76,167,2.88,Trump Won
wisconsin,Barron County,22583,10883,48.19,11413,50.54,287,1.27,22514,7881,35.00,13595,60.38,1038,4.61,Trump Won
wisconsin,Douglas County,22862,14855,64.98,7698,33.67,309,1.35,22185,11342,51.12,9657,43.53,1186,5.35,Clinton Won
georgia,Quitman County,1128,612,54.26,510,45.21,6,0.53,1044,461,44.16,575,55.08,8,0.77,Trump Won
virginia,Grayson County,7146,2094,29.30,4801,67.18,251,3.51,7258,1407,19.39,5593,77.06,258,3.55,Trump Won
illinois,Richland County,7274,2360,32.44,4750,65.30,164,2.25,7630,1579,20.69,5736,75.18,315,4.13,Trump Won
tennessee,DeKalb County,6406,2168,33.84,4134,64.53,104,1.62,6940,1566,22.56,5164,74.41,210,3.03,Trump Won
ohio,Washington County,28798,11333,39.35,16921,58.76,544,1.89,28992,7841,27.05,19901,68.64,1250,4.31,Trump Won
montana,Deer Lodge County,4408,2829,64.18,1431,32.46,148,3.36,4099,2018,49.23,1736,42.35,345,8.42,Clinton Won
indiana,Harrison County,17646,6600,37.40,10629,60.23,417,2.36,18528,4776,25.78,12993,70.13,759,4.10,Trump Won
NA,Norton City,1486,566,38.09,895,60.23,25,1.68,1456,383,26.30,1021,70.12,52,3.57,Trump Won
illinois,Cumberland County,5290,1640,31.00,3506,66.28,144,2.72,5513,1028,18.65,4200,76.18,285,5.17,Trump Won
alabama,Jackson County,20555,5817,28.30,14422,70.16,316,1.54,20785,3663,17.62,16643,80.07,479,2.30,Trump Won
missouri,Shelby County,3232,966,29.89,2188,67.70,78,2.41,3252,606,18.63,2524,77.61,122,3.75,Trump Won
illinois,Saline County,10713,3697,34.51,6803,63.50,213,1.99,11234,2551,22.71,8248,73.42,435,3.87,Trump Won
kentucky,Hickman County,2139,686,32.07,1431,66.90,22,1.03,2157,449,20.82,1657,76.82,51,2.36,Trump Won
michigan,Saint Clair County,73740,33845,45.90,39076,52.99,819,1.11,77994,24553,31.48,49067,62.91,4374,5.61,Trump Won
vermont,Orleans County,11631,7116,61.18,4306,37.02,209,1.80,10988,5181,47.15,5158,46.94,649,5.91,Clinton Won
missouri,Daviess County,3512,1124,32.00,2282,64.98,106,3.02,3689,730,19.79,2763,74.90,196,5.31,Trump Won
ohio,Ottawa County,21936,11214,51.12,10323,47.06,399,1.82,21742,8136,37.42,12389,56.98,1217,5.60,Trump Won
missouri,Livingston County,6054,1906,31.48,4006,66.17,142,2.35,6408,1265,19.74,4879,76.14,264,4.12,Trump Won
minnesota,Jackson County,5415,2268,41.88,3044,56.21,103,1.90,5453,1492,27.36,3609,66.18,352,6.46,Trump Won
minnesota,Faribault County,7689,3407,44.31,4104,53.37,178,2.31,7355,2153,29.27,4659,63.34,543,7.38,Trump Won
iowa,Clay County,8400,3363,40.04,4934,58.74,103,1.23,8542,2246,26.29,5870,68.72,426,4.99,Trump Won
illinois,Henry County,24279,12316,50.73,11564,47.63,399,1.64,24232,8835,36.46,13962,57.62,1435,5.92,Trump Won
michigan,Montcalm County,25383,11431,45.03,13624,53.67,328,1.29,26556,7874,29.65,16907,63.67,1775,6.68,Trump Won
pennsylvania,Mercer County,48065,23082,48.02,24304,50.56,679,1.41,49594,17631,35.55,30034,60.56,1929,3.89,Trump Won
wisconsin,Clark County,13740,6173,44.93,7394,53.81,173,1.26,13548,4225,31.19,8645,63.81,678,5.00,Trump Won
maine,Somerset County,24705,12211,49.43,11798,47.76,696,2.82,25968,9092,35.01,14998,57.76,1878,7.23,Trump Won
minnesota,Roseau County,7330,2772,37.82,4409,60.15,149,2.03,7767,1856,23.90,5451,70.18,460,5.92,Trump Won
florida,Glades County,3989,1603,40.19,2344,58.76,42,1.05,4355,1271,29.18,2996,68.79,88,2.02,Trump Won
new york,Clinton County,27622,17123,61.99,10054,36.40,445,1.61,28378,13446,47.38,13181,46.45,1751,6.17,Clinton Won
west virginia,Marshall County,9849,3395,34.47,6208,63.03,246,2.50,13083,2894,22.12,9565,73.11,624,4.77,Trump Won
missouri,Bollinger County,5455,1213,22.24,4094,75.05,148,2.71,5669,705,12.44,4827,85.15,137,2.42,Trump Won
indiana,Greene County,13101,4340,33.13,8457,64.55,304,2.32,13763,2929,21.28,10275,74.66,559,4.06,Trump Won
iowa,Wright County,6174,2794,45.25,3309,53.60,71,1.15,5949,1890,31.77,3790,63.71,269,4.52,Trump Won
north dakota,Mercer County,4394,1161,26.42,3132,71.28,101,2.30,4564,616,13.50,3715,81.40,233,5.11,Trump Won
indiana,Ohio County,2812,992,35.28,1757,62.48,63,2.24,2917,686,23.52,2118,72.61,113,3.87,Trump Won
north carolina,Robeson County,41380,23957,57.90,17093,41.31,330,0.80,39454,18377,46.58,20294,51.44,783,1.98,Trump Won
south dakota,Charles Mix County,3762,1482,39.39,2229,59.25,51,1.36,3433,935,27.24,2382,69.39,116,3.38,Trump Won
indiana,Fountain County,7103,2233,31.44,4660,65.61,210,2.96,7474,1476,19.75,5661,75.74,337,4.51,Trump Won
south dakota,Clark County,1821,713,39.15,1067,58.59,41,2.25,1657,398,24.02,1139,68.74,120,7.24,Trump Won
nebraska,Nance County,1604,477,29.74,1098,68.45,29,1.81,1599,280,17.51,1257,78.61,62,3.88,Trump Won
michigan,Sanilac County,18359,7212,39.28,10961,59.70,186,1.01,19243,4873,25.32,13446,69.87,924,4.80,Trump Won
kentucky,Fleming County,5782,1911,33.05,3780,65.38,91,1.57,6250,1348,21.57,4722,75.55,180,2.88,Trump Won
michigan,Huron County,15274,6432,42.11,8686,56.87,156,1.02,15848,4579,28.89,10629,67.07,640,4.04,Trump Won
missouri,Bates County,7771,2557,32.90,5020,64.60,194,2.50,8021,1617,20.16,6000,74.80,404,5.04,Trump Won
new york,Cayuga County,26073,14162,54.32,11355,43.55,556,2.13,30124,12202,40.51,16194,53.76,1728,5.74,Trump Won
missouri,Putnam County,2309,587,25.42,1673,72.46,49,2.12,2342,352,15.03,1936,82.66,54,2.31,Trump Won
wisconsin,Shawano County,20222,8990,44.46,11017,54.48,215,1.06,19697,6056,30.75,12742,64.69,899,4.56,Trump Won
missouri,Henry County,10121,3604,35.61,6229,61.55,288,2.85,9855,2356,23.91,7072,71.76,427,4.33,Trump Won
south dakota,Kingsbury County,2608,1092,41.87,1451,55.64,65,2.49,2551,703,27.56,1680,65.86,168,6.59,Trump Won
pennsylvania,Forest County,2308,894,38.73,1381,59.84,33,1.43,2398,626,26.11,1680,70.06,92,3.84,Trump Won
minnesota,Lake of the Woods County,2220,859,38.69,1306,58.83,55,2.48,2230,553,24.80,1540,69.06,137,6.14,Trump Won
indiana,Miami County,12758,4220,33.08,8163,63.98,375,2.94,13440,2766,20.58,9975,74.22,699,5.20,Trump Won
illinois,Jersey County,9940,3656,36.78,6032,60.68,252,2.54,10909,2673,24.50,7737,70.92,499,4.57,Trump Won
north dakota,Griggs County,1335,535,40.07,770,57.68,30,2.25,1247,298,23.90,847,67.92,102,8.18,Trump Won
virginia,Russell County,12063,3716,30.80,8177,67.79,170,1.41,12195,2328,19.09,9516,78.03,351,2.88,Trump Won
new york,Chenango County,17655,8340,47.24,8933,50.60,382,2.16,18113,5943,32.81,11024,60.86,1146,6.33,Trump Won
wisconsin,Sawyer County,9003,4482,49.78,4436,49.27,85,0.94,7767,2846,36.64,4625,59.55,296,3.81,Trump Won
iowa,Cherokee County,6367,2623,41.20,3656,57.42,88,1.38,6186,1676,27.09,4188,67.70,322,5.21,Trump Won
kentucky,Grant County,8606,2810,32.65,5664,65.81,132,1.53,9551,1910,20.00,7268,76.10,373,3.91,Trump Won
minnesota,Aitkin County,9109,4412,48.44,4533,49.76,164,1.80,9185,3134,34.12,5516,60.05,535,5.82,Trump Won
virginia,Smyth County,12751,4169,32.70,8376,65.69,206,1.62,12825,2661,20.75,9747,76.00,417,3.25,Trump Won
kentucky,Meade County,10915,4122,37.76,6606,60.52,187,1.71,12223,3026,24.76,8660,70.85,537,4.39,Trump Won
iowa,Humboldt County,5124,1967,38.39,3099,60.48,58,1.13,5033,1251,24.86,3564,70.81,218,4.33,Trump Won
north dakota,Walsh County,5061,2118,41.85,2809,55.50,134,2.65,4543,1166,25.67,2991,65.84,386,8.50,Trump Won
missouri,Saint Clair County,4626,1460,31.56,3019,65.26,147,3.18,4630,936,20.22,3501,75.62,193,4.17,Trump Won
illinois,White County,7059,2187,30.98,4729,66.99,143,2.03,7289,1412,19.37,5639,77.36,238,3.27,Trump Won
tennessee,Polk County,6059,1856,30.63,4108,67.80,95,1.57,6520,1252,19.20,5097,78.17,171,2.62,Trump Won
illinois,Pike County,7275,2276,31.29,4853,66.71,146,2.01,7458,1412,18.93,5749,77.09,297,3.98,Trump Won
missouri,Texas County,10764,2871,26.67,7618,70.77,275,2.55,10935,1728,15.80,8875,81.16,332,3.04,Trump Won
north dakota,Ransom County,2412,1341,55.60,1008,41.79,63,2.61,2317,836,36.08,1209,52.18,272,11.74,Trump Won
iowa,Benton County,13959,6850,49.07,6935,49.68,174,1.25,13690,4672,34.13,8226,60.09,792,5.79,Trump Won
illinois,Lawrence County,5984,2010,33.59,3853,64.39,121,2.02,6039,1288,21.33,4517,74.80,234,3.87,Trump Won
minnesota,Pine County,13904,6750,48.55,6845,49.23,309,2.22,13729,4580,33.36,8191,59.66,958,6.98,Trump Won
south dakota,Grant County,3606,1493,41.40,2034,56.41,79,2.19,3562,970,27.23,2381,66.84,211,5.92,Trump Won
iowa,Pocahontas County,3992,1518,38.03,2388,59.82,86,2.15,3831,962,25.11,2692,70.27,177,4.62,Trump Won
west virginia,Hancock County,11991,4571,38.12,7159,59.70,261,2.18,12642,3247,25.68,8870,70.16,525,4.15,Trump Won
missouri,Montgomery County,5317,1734,32.61,3486,65.56,97,1.82,5424,1118,20.61,4124,76.03,182,3.36,Trump Won
iowa,Jasper County,19385,10240,52.82,8868,45.75,277,1.43,18776,7108,37.86,10556,56.22,1112,5.92,Trump Won
alabama,Lawrence County,14079,5055,35.90,8855,62.90,169,1.20,14623,3611,24.69,10732,73.39,280,1.91,Trump Won
kentucky,Carlisle County,2619,750,28.64,1835,70.06,34,1.30,2599,432,16.62,2094,80.57,73,2.81,Trump Won
ohio,Sandusky County,28192,14035,49.78,13491,47.85,666,2.36,27491,9733,35.40,16045,58.36,1713,6.23,Trump Won
michigan,Kalkaska County,8281,3268,39.46,4897,59.14,116,1.40,8920,2279,25.55,6213,69.65,428,4.80,Trump Won
west virginia,Pleasants County,2807,942,33.56,1805,64.30,60,2.14,3130,620,19.81,2342,74.82,168,5.37,Trump Won
tennessee,White County,9133,2793,30.58,6192,67.80,148,1.62,9776,1842,18.84,7657,78.32,277,2.83,Trump Won
wisconsin,Lafayette County,7928,4534,57.19,3313,41.79,81,1.02,7602,3288,43.25,3977,52.32,337,4.43,Trump Won
iowa,Des Moines County,20264,11873,58.59,8130,40.12,261,1.29,18713,8178,43.70,9479,50.65,1056,5.64,Trump Won
new york,Orleans County,13756,5411,39.34,8076,58.71,269,1.96,16722,4327,25.88,11582,69.26,813,4.86,Trump Won
illinois,Alexander County,3495,1961,56.11,1485,42.49,49,1.40,2820,1262,44.75,1496,53.05,62,2.20,Trump Won
pennsylvania,Clinton County,12663,5503,43.46,6941,54.81,219,1.73,14839,4533,30.55,9701,65.38,605,4.08,Trump Won
south dakota,Miner County,1140,479,42.02,636,55.79,25,2.19,1064,281,26.41,706,66.35,77,7.24,Trump Won
iowa,Harrison County,7282,3131,43.00,4059,55.74,92,1.26,7378,2123,28.77,4892,66.31,363,4.92,Trump Won
maine,Aroostook County,33866,17844,52.69,15229,44.97,793,2.34,34963,13377,38.26,19419,55.54,2167,6.20,Trump Won
minnesota,Itasca County,23833,12852,53.93,10500,44.06,481,2.02,23650,9015,38.12,12920,54.63,1715,7.25,Trump Won
