text,favoriteCount,created,statusSource,screenName,retweetCount,location
"""Donald Trump doesn't see people like me, he only sees disability. I honestly feel bad for someone with so much hat… https://t.co/NTeF9u8JpN",11141,22-09-16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,5196,"New York, NY"
"""You would think there is almost, like, something wrong."" —Donald Trump on Mitt Romney failing to release his tax r… https://t.co/VzUQByCN2A",16010,22-09-16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,9925,"New York, NY"
Very concerned about the outage in Puerto Rico and the millions of families who don't have power. Hoping it's resto… https://t.co/Y2oG1CS2AN,5087,22-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2069,"New York, NY"
"""Vote."" —@Lin_Manuel https://t.co/tTgeqxNqYm https://t.co/m9H9b9X7Ar",4991,23-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2603,"New York, NY"
"""I was just blown away by this 9-year-old girl."" —Hillary on meeting disability rights advocate @AnastasiaSomoza https://t.co/nrjcqfGiRe",4029,23-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2,"New York, NY"
Charlotte should release police video of the Keith Lamont Scott shooting without delay. We must ensure justice &amp; work to bridge divides. -H,19950,23-09-16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,8885,"New York, NY"
"""Donald Trump committed perjury. Or he looked into the faces of the Republican faithful and knowingly lied."" https://t.co/enl4NTjdX4",6664,23-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4447,"New York, NY"
Addiction is a disease—not a moral failing. We should support those who are struggling with it. #OpioidAwarenessWeek https://t.co/V9Uz3jVEjN,5264,23-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2073,"New York, NY"
"""She gives us hope for the future. She's our girl.""  —Roxie, co-owner of @MercersDairy, on Hillary https://t.co/s5zyaOBLXB",5793,23-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,2217,"New York, NY"
Our favorite moments from Hillary's appearance on Between Two Ferns <U+2192> https://t.co/tXLPQtR7tb https://t.co/Er2YqHQVhl,6841,23-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1900,"New York, NY"
"When Donald Trump speaks about women, our daughters can hear him. https://t.co/0r1N6R8rV6",25119,23-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,15542,"New York, NY"
Is this the president we want for our daughters? https://t.co/GP4rfhPDGm,36236,23-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,24773,"New York, NY"
"""He's 70 years old, and he's still a bully."" —Karen on @realDonaldTrump https://t.co/XBCJ4mTj24",7256,23-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,3576,"New York, NY"
Republicans are once again turning their backs on the people of Flint who have waited far too long for help. It's w… https://t.co/sYyqDHAVXp,8151,23-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,5211,"New York, NY"
"""Hillary Clinton would make a sober, smart and pragmatic president. Donald Trump would be a catastrophe."" —@LATimes https://t.co/NG1am536OS",6915,23-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2928,"New York, NY"
"RT if you believe that #LoveTrumpsHateThen make sure you're registered to vote: https://t.co/tTgeqxNqYm https://t.co/TlXODnaV53",7094,24-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,5083,"New York, NY"
Hillary's been fighting for women and girls her entire career—and she's just getting started. https://t.co/NMnrgEzNkT,7371,24-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2960,"New York, NY"
"""A lifetime’s commitment to solving problems in the real world qualifies Hillary Clinton for this job."" —@NYTimes https://t.co/qaswl7IOOJ",7896,24-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3338,"New York, NY"
"""I thought, this woman—I want to ride with her."" —Roxie, a Republican and small business owner, on meeting Hillary https://t.co/s5zyaOBLXB",11401,24-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4705,"New York, NY"
"""Our choice, Hillary Clinton, has a record of service and a raft of pragmatic ideas."" —@NYTimes endorsing Hillary… https://t.co/7Sus2PxlWC",5774,24-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2235,"New York, NY"
"""Hillary Clinton is one of the best prepared candidates to seek the presidency."" —@LATimes https://t.co/NG1am536OS",7275,24-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2919,"New York, NY"
"If the young women of this country have Donald Trump as their president, what will they think of themselves? https://t.co/1IrjWddzzy",24634,24-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,14108,"New York, NY"
"The new @NMAAHC is an overdue tribute to African American history. Let's build a more open, inclusive future by reflecting on our past. -H",10918,24-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3401,"New York, NY"
We know all too well who Donald Trump is. Let's make sure he never becomes president: https://t.co/tTgeqxNqYm https://t.co/3lJjQEQ0BR,9023,24-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3905,"New York, NY"
Donald Trump doesn't see people like Anastasia—he only sees disability. https://t.co/0aDgpwHtjv,7985,24-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,3756,"New York, NY"
"59 years ago, 9 brave students integrated Central High School, changing the course of history. Let's recommit to fi… https://t.co/wzF4WRU5IS",18182,25-09-16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HillaryClinton,6323,"New York, NY"
Let's send Donald Trump—and the world—a clear message. https://t.co/tTgeqxNqYm #LoveTrumpsHate https://t.co/0VI8zmXgZE,8392,25-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3815,"New York, NY"
Imagine Donald Trump sitting in the Situation Room making life or death decisions on behalf of the United States. https://t.co/YFraVXr5Zf,16955,25-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,10312,"New York, NY"
Our veterans and their families deserve a president who doesn't disrespect and disparage their sacrifices. https://t.co/sMGa9bxZGX,8239,25-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,3851,"New York, NY"
"""[Hillary] is one of the most qualified people ever to run for the office, and she easily earns our endorsement.”… https://t.co/AhBE0UuJPO",6547,25-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2652,"New York, NY"
Meet three women who inspired Hillary to become the person she is today: https://t.co/1O4rw3ecBH https://t.co/Df9X0o5E6h,5766,25-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1715,"New York, NY"
Gold Star families have made sacrifices most of us can't even fathom. They deserve our respect and our thanks. https://t.co/c9gDHudBjt,8491,25-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,3221,"New York, NY"
Not one living president has said they believe Donald Trump has what it takes to be Commander-in-Chief. https://t.co/3HeTtkQ6KS,13910,25-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,7757,"New York, NY"
7 ways Hillary's policies would help you in your daily life: https://t.co/f7oDXlVyx6,3043,25-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1521,"New York, NY"
"""Our endorsement is rooted in respect for her intellect, experience, toughness and courage."" —@NYTimes on Hillary… https://t.co/ihdRZdqGva",7723,25-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,3160,"New York, NY"
A reminder heading into tonight's debate. #DebateNight https://t.co/TwsbBNPOZP,8634,26-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4001,"New York, NY"
"Trump told 31 outright lies just last week.Keep him honest at tonight's debate: Follow @TheBriefing2016 to get th… https://t.co/m1WyJ3DJqF",19900,26-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,10333,"New York, NY"
Watch this before you watch tonight's debate. #DebateNight https://t.co/vnC4bMrS0Q,9251,26-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,4881,"New York, NY"
"Today, the sacrifices of Gold Star families weigh heavier on my mind. Thank you. I will fight to get you the care &amp; benefits you deserve. -H",8918,26-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2546,"New York, NY"
Here are 35 questions Trump still needs to answer. https://t.co/rdMYbHGhwA #DebateNight,2898,26-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1681,"New York, NY"
Not a single living president has endorsed Donald Trump. https://t.co/nGXxXTo3NI,9419,26-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,5193,"New York, NY"
"Hillary’s set to take the debate stage at 9pm ET.Here's where you can watch: https://t.co/DhwVYhlA6K #DebateNight https://t.co/gMJINu5xJi",3344,26-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1186,"New York, NY"
"When we come together, there's no problem we can't solve and no divide we can't heal. https://t.co/2eutCA4R6C",7925,26-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,3382,"New York, NY"
RT this if you've got Hillary's back tonight. #Debates2016 https://t.co/r66XZWiNJL,30082,26-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,27579,"New York, NY"
Our daughters deserve better. https://t.co/LJPlFegSTs,16022,26-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,7603,"New York, NY"
"""Donald Trump is a man who dwells in bigotry, bluster and false promises."" —@NYTimes https://t.co/dGBX93R3PK #DebateNight",4986,26-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2548,"New York, NY"
"""Our presidents are role models for generations of our children. Is this the example we want for them?"" —@NYTimes… https://t.co/lQRruBpQfB",3570,26-09-16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1568,"New York, NY"
"“You didn’t blame Little John or Meat Loaf. You fired Gary Busey.These are the kinds of decisions that would keep… https://t.co/RT0cARwsu7",12727,26-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,5543,"New York, NY"
Trump can't win tonight's debate by lying to the American people. https://t.co/uRkyip3Rfe,11015,26-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,6491,"New York, NY"
"No matter what Donald says at tonight's debate, we already know the real Trump.Follow @TheBriefing2016 for the fa… https://t.co/ueK4tWWMN0",11670,26-09-16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,5950,"New York, NY"
